audit_type,event_id,example_id,trajectory_id,failure_category,reasoning_step_idx,reasoning_progress,event_type,previous_action,current_action,strictly_sustained_to_trace_end,shift_id,question_id,question_family,previous_answer,current_answer,ground_truth,shift_type,persistent_belief_error
belief_shift,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0,none,11,0.36666666666666664,,,,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_001:wall_down:11,wall_down,wall_directional,yes,no,yes,belief_error_onset,True
belief_shift,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0,none,12,0.4,,,,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_001:wall_down:12,wall_down,wall_directional,no,yes,yes,belief_error_recovery,False
belief_shift,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0,none,13,0.43333333333333335,,,,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_001:wall_down:13,wall_down,wall_directional,yes,no,yes,belief_error_onset,False
belief_shift,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0,none,14,0.4666666666666667,,,,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_001:wall_down:14,wall_down,wall_directional,no,yes,yes,belief_error_recovery,False
belief_shift,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0,none,15,0.5,,,,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_001:wall_down:15,wall_down,wall_directional,yes,invalid,yes,invalid_boundary,False
belief_shift,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0,none,17,0.5666666666666667,,,,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_001:wall_down:17,wall_down,wall_directional,invalid,yes,yes,invalid_boundary,False
belief_shift,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0,none,24,0.8,,,,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_001:wall_down:24,wall_down,wall_directional,yes,no,yes,belief_error_onset,False
belief_shift,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0,none,25,0.8333333333333334,,,,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_001:wall_down:25,wall_down,wall_directional,no,yes,yes,belief_error_recovery,False
belief_shift,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0,none,4,0.13333333333333333,,,,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_001:agent_location:4,agent_location,coordinates,"3,6","5,7","3,6",belief_error_onset,False
belief_shift,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0,none,5,0.16666666666666666,,,,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_001:agent_location:5,agent_location,coordinates,"5,7","3,6","3,6",belief_error_recovery,False
belief_shift,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0,none,9,0.3,,,,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_001:agent_location:9,agent_location,coordinates,"3,6","5,7","3,6",belief_error_onset,False
belief_shift,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0,none,10,0.3333333333333333,,,,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_001:agent_location:10,agent_location,coordinates,"5,7","3,6","3,6",belief_error_recovery,False
belief_shift,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0,none,13,0.43333333333333335,,,,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_001:agent_location:13,agent_location,coordinates,"3,6","5,7","3,6",belief_error_onset,False
belief_shift,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0,none,14,0.4666666666666667,,,,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_001:agent_location:14,agent_location,coordinates,"5,7","3,6","3,6",belief_error_recovery,False
belief_shift,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0,none,21,0.7,,,,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_001:agent_location:21,agent_location,coordinates,"3,6","2,6","3,6",belief_error_onset,True
belief_shift,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0,none,22,0.7333333333333333,,,,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_001:agent_location:22,agent_location,coordinates,"2,6","5,7","3,6",answer_change_without_error_change,False
belief_shift,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0,none,23,0.7666666666666667,,,,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_001:agent_location:23,agent_location,coordinates,"5,7","3,6","3,6",belief_error_recovery,False
belief_shift,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0,none,11,0.36666666666666664,,,,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_001:goal_location:11,goal_location,coordinates,"5,7","2,6","5,7",belief_error_onset,False
belief_shift,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0,none,12,0.4,,,,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_001:goal_location:12,goal_location,coordinates,"2,6","5,7","5,7",belief_error_recovery,False
belief_shift,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0,none,11,0.36666666666666664,,,,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_001:hit_wall_after_up:11,hit_wall_after_up,action_effects,no,yes,no,belief_error_onset,True
belief_shift,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0,none,12,0.4,,,,,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_001:hit_wall_after_up:12,hit_wall_after_up,action_effects,yes,no,no,belief_error_recovery,False
