event_id,example_id,trajectory_id,failure_category,reasoning_step_idx,reasoning_progress,event_type,previous_action,current_action,strictly_sustained_to_trace_end,belief_shift_id,question_id,question_family,shift_type,persistent_belief_error,belief_shift_step_idx,belief_shift_minus_action_event_steps,temporal_relation
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57_step_002:action:155,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57,wall_hit,155,0.7711442786069652,sustained_optimal_to_suboptimal,LEFT,UP,False,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57_step_002:has_key:153,has_key,core,belief_error_onset,True,153,-2,leads
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57_step_002:action:157,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57,wall_hit,157,0.7810945273631841,sustained_optimal_to_suboptimal,LEFT,UP,False,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57_step_002:has_key:155,has_key,core,belief_error_onset,True,155,-2,leads
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57_step_002:action:157,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57,wall_hit,157,0.7810945273631841,sustained_optimal_to_suboptimal,LEFT,UP,False,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57_step_002:has_key_after_up:155,has_key_after_up,action_effects,belief_error_onset,True,155,-2,leads
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57_step_002:action:161,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57,wall_hit,161,0.8009950248756219,sustained_optimal_to_suboptimal,LEFT,UP,False,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57_step_002:door_open:159,door_open,core,belief_error_onset,True,159,-2,leads
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57_step_002:action:196,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57,wall_hit,196,0.9751243781094527,sustained_optimal_to_suboptimal,LEFT,RIGHT,True,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57_step_002:door_open:194,door_open,core,belief_error_onset,True,194,-2,leads
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_75_step_002:action:24,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_75_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_75,none,24,0.38095238095238093,sustained_optimal_to_suboptimal,UP,LEFT,False,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_75_step_002:hit_wall_after_up:22,hit_wall_after_up,action_effects,belief_error_onset,True,22,-2,leads
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_92_step_004:action:42,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_92_step_004,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_92,none,42,0.21428571428571427,sustained_optimal_to_suboptimal,UP,RIGHT,False,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_92_step_004:hit_wall_after_up:40,hit_wall_after_up,action_effects,belief_error_onset,True,40,-2,leads
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_92_step_004:action:73,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_92_step_004,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_92,none,73,0.37244897959183676,sustained_optimal_to_suboptimal,UP,RIGHT,False,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_92_step_004:door_open:71,door_open,core,belief_error_onset,True,71,-2,leads
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_003:action:10,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_003,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0,short_loop,10,0.3448275862068966,sustained_optimal_to_suboptimal,LEFT,DOWN,False,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_003:door_open:7,door_open,core,belief_error_onset,True,7,-3,leads
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10_step_002:action:23,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10,backtrack,23,0.71875,sustained_optimal_to_suboptimal,RIGHT,UP,False,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10_step_002:hit_wall_after_right:20,hit_wall_after_right,action_effects,belief_error_onset,True,20,-3,leads
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_13_step_001:action:7,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_13_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_13,backtrack,7,0.175,sustained_optimal_to_suboptimal,LEFT,UP,False,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_13_step_001:door_open:4,door_open,core,belief_error_onset,True,4,-3,leads
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_16_step_011:action:66,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_16_step_011,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_16,backtrack,66,0.825,sustained_optimal_to_suboptimal,RIGHT,UP,True,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_16_step_011:door_open:63,door_open,core,belief_error_onset,True,63,-3,leads
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_16_step_011:action:66,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_16_step_011,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_16,backtrack,66,0.825,sustained_optimal_to_suboptimal,RIGHT,UP,True,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_16_step_011:hit_wall_after_up:63,hit_wall_after_up,action_effects,belief_error_onset,True,63,-3,leads
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_002:action:117,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33,backtrack,117,0.8125,sustained_optimal_to_suboptimal,DOWN,LEFT,True,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_33_step_002:hit_wall_after_down:114,hit_wall_after_down,action_effects,belief_error_onset,True,114,-3,leads
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34_step_006:action:32,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34_step_006,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34,avoidable_detour,32,0.16666666666666666,sustained_optimal_to_suboptimal,DOWN,LEFT,False,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34_step_006:wall_right:29,wall_right,wall_directional,belief_error_onset,True,29,-3,leads
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34_step_006:action:53,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34_step_006,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34,avoidable_detour,53,0.2760416666666667,sustained_optimal_to_suboptimal,DOWN,LEFT,False,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34_step_006:door_open:50,door_open,core,belief_error_onset,True,50,-3,leads
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34_step_006:action:53,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34_step_006,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34,avoidable_detour,53,0.2760416666666667,sustained_optimal_to_suboptimal,DOWN,LEFT,False,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_34_step_006:wall_right:50,wall_right,wall_directional,belief_error_onset,True,50,-3,leads
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_42_step_007:action:73,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_42_step_007,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_42,none,73,0.4899328859060403,sustained_optimal_to_suboptimal,UP,LEFT,False,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_42_step_007:wall_down:70,wall_down,wall_directional,belief_error_onset,True,70,-3,leads
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57_step_002:action:157,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57,wall_hit,157,0.7810945273631841,sustained_optimal_to_suboptimal,LEFT,UP,False,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57_step_002:hit_wall_after_left:154,hit_wall_after_left,action_effects,belief_error_onset,True,154,-3,leads
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57_step_004:action:76,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57_step_004,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57,backtrack,76,0.5352112676056338,sustained_optimal_to_suboptimal,RIGHT,LEFT,False,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57_step_004:hit_wall_after_right:73,hit_wall_after_right,action_effects,belief_error_onset,True,73,-3,leads
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57_step_004:action:79,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57_step_004,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57,backtrack,79,0.5563380281690141,sustained_optimal_to_suboptimal,RIGHT,LEFT,False,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57_step_004:hit_wall_after_left:76,hit_wall_after_left,action_effects,belief_error_onset,True,76,-3,leads
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_59_step_002:action:85,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_59_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_59,avoidable_detour,85,0.6390977443609023,sustained_optimal_to_suboptimal,DOWN,RIGHT,True,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_59_step_002:door_open:82,door_open,core,belief_error_onset,True,82,-3,leads
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_59_step_002:action:85,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_59_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_59,avoidable_detour,85,0.6390977443609023,sustained_optimal_to_suboptimal,DOWN,RIGHT,True,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_59_step_002:hit_wall_after_down:82,hit_wall_after_down,action_effects,belief_error_onset,True,82,-3,leads
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_92_step_004:action:22,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_92_step_004,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_92,none,22,0.11224489795918367,sustained_optimal_to_suboptimal,UP,RIGHT,False,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_92_step_004:door_open:19,door_open,core,belief_error_onset,True,19,-3,leads
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_92_step_004:action:64,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_92_step_004,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_92,none,64,0.32653061224489793,sustained_optimal_to_suboptimal,UP,RIGHT,False,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_92_step_004:agent_location:61,agent_location,coordinates,belief_error_onset,True,61,-3,leads
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_92_step_004:action:105,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_92_step_004,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_92,none,105,0.5357142857142857,sustained_optimal_to_suboptimal,UP,RIGHT,False,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_92_step_004:wall_up:102,wall_up,wall_directional,belief_error_onset,True,102,-3,leads
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_16_step_011:action:66,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_16_step_011,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_16,backtrack,66,0.825,sustained_optimal_to_suboptimal,RIGHT,UP,True,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_16_step_011:has_key_after_up:66,has_key_after_up,action_effects,belief_error_onset,False,66,0,coincides
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26_step_008:action:104,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26_step_008,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26,short_loop,104,0.4482758620689655,sustained_optimal_to_suboptimal,LEFT,DOWN,False,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_26_step_008:hit_wall_after_down:104,hit_wall_after_down,action_effects,belief_error_onset,False,104,0,coincides
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_41_step_000:action:60,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_41_step_000,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_41,avoidable_detour,60,0.31088082901554404,sustained_optimal_to_suboptimal,LEFT,DOWN,False,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_41_step_000:has_key_after_down:60,has_key_after_down,action_effects,belief_error_onset,False,60,0,coincides
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_41_step_000:action:116,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_41_step_000,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_41,avoidable_detour,116,0.6010362694300518,sustained_optimal_to_suboptimal,LEFT,DOWN,True,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_41_step_000:wall_up:116,wall_up,wall_directional,belief_error_onset,False,116,0,coincides
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_42_step_007:action:86,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_42_step_007,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_42,none,86,0.5771812080536913,sustained_optimal_to_suboptimal,UP,LEFT,False,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_42_step_007:wall_down:86,wall_down,wall_directional,belief_error_onset,False,86,0,coincides
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57_step_002:action:155,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57,wall_hit,155,0.7711442786069652,sustained_optimal_to_suboptimal,LEFT,UP,False,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57_step_002:door_open_after_up:155,door_open_after_up,action_effects,belief_error_onset,False,155,0,coincides
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57_step_002:action:161,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57,wall_hit,161,0.8009950248756219,sustained_optimal_to_suboptimal,LEFT,UP,False,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57_step_002:door_open:161,door_open,core,belief_error_onset,False,161,0,coincides
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57_step_002:action:174,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57,wall_hit,174,0.8656716417910447,sustained_optimal_to_suboptimal,LEFT,UP,False,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57_step_002:hit_wall_after_up:174,hit_wall_after_up,action_effects,belief_error_onset,False,174,0,coincides
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57_step_004:action:79,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57_step_004,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57,backtrack,79,0.5563380281690141,sustained_optimal_to_suboptimal,RIGHT,LEFT,False,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57_step_004:agent_location:79,agent_location,coordinates,belief_error_onset,False,79,0,coincides
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57_step_004:action:79,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57_step_004,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57,backtrack,79,0.5563380281690141,sustained_optimal_to_suboptimal,RIGHT,LEFT,False,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57_step_004:hit_wall_after_left:79,hit_wall_after_left,action_effects,belief_error_onset,False,79,0,coincides
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_92_step_004:action:62,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_92_step_004,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_92,none,62,0.3163265306122449,sustained_optimal_to_suboptimal,UP,RIGHT,False,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_92_step_004:wall_up:62,wall_up,wall_directional,belief_error_onset,False,62,0,coincides
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_92_step_004:action:62,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_92_step_004,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_92,none,62,0.3163265306122449,sustained_optimal_to_suboptimal,UP,RIGHT,False,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_92_step_004:hit_wall_after_right:62,hit_wall_after_right,action_effects,belief_error_onset,False,62,0,coincides
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_92_step_004:action:75,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_92_step_004,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_92,none,75,0.3826530612244898,sustained_optimal_to_suboptimal,UP,RIGHT,False,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_92_step_004:has_key:75,has_key,core,belief_error_onset,False,75,0,coincides
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_16_step_010:action:18,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_16_step_010,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_16,none,18,0.6,sustained_optimal_to_suboptimal,DOWN,RIGHT,False,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_16_step_010:wall_down:17,wall_down,wall_directional,belief_error_onset,False,17,-1,leads
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_41_step_000:action:116,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_41_step_000,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_41,avoidable_detour,116,0.6010362694300518,sustained_optimal_to_suboptimal,LEFT,DOWN,True,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_41_step_000:wall_down:115,wall_down,wall_directional,belief_error_onset,False,115,-1,leads
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_42_step_007:action:86,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_42_step_007,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_42,none,86,0.5771812080536913,sustained_optimal_to_suboptimal,UP,LEFT,False,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_42_step_007:hit_wall_after_up:85,hit_wall_after_up,action_effects,belief_error_onset,False,85,-1,leads
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57_step_002:action:161,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57,wall_hit,161,0.8009950248756219,sustained_optimal_to_suboptimal,LEFT,UP,False,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57_step_002:hit_wall_after_left:160,hit_wall_after_left,action_effects,belief_error_onset,False,160,-1,leads
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57_step_004:action:76,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57_step_004,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57,backtrack,76,0.5352112676056338,sustained_optimal_to_suboptimal,RIGHT,LEFT,False,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57_step_004:goal_location:75,goal_location,coordinates,belief_error_onset,False,75,-1,leads
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_59_step_002:action:85,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_59_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_59,avoidable_detour,85,0.6390977443609023,sustained_optimal_to_suboptimal,DOWN,RIGHT,True,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_59_step_002:has_key_after_down:84,has_key_after_down,action_effects,belief_error_onset,False,84,-1,leads
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_92_step_004:action:71,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_92_step_004,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_92,none,71,0.3622448979591837,sustained_optimal_to_suboptimal,UP,RIGHT,False,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_92_step_004:wall_down:70,wall_down,wall_directional,belief_error_onset,False,70,-1,leads
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_13_step_001:action:10,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_13_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_13,backtrack,10,0.25,sustained_optimal_to_suboptimal,LEFT,UP,False,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_13_step_001:has_key_after_up:8,has_key_after_up,action_effects,belief_error_onset,False,8,-2,leads
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_41_step_000:action:52,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_41_step_000,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_41,avoidable_detour,52,0.2694300518134715,sustained_optimal_to_suboptimal,LEFT,DOWN,False,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_41_step_000:hit_wall_after_left:50,hit_wall_after_left,action_effects,belief_error_onset,False,50,-2,leads
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57_step_002:action:157,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57,wall_hit,157,0.7810945273631841,sustained_optimal_to_suboptimal,LEFT,UP,False,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57_step_002:door_open_after_up:155,door_open_after_up,action_effects,belief_error_onset,False,155,-2,leads
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57_step_004:action:36,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57_step_004,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57,backtrack,36,0.2535211267605634,sustained_optimal_to_suboptimal,UP,LEFT,False,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_57_step_004:agent_location:34,agent_location,coordinates,belief_error_onset,False,34,-2,leads
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_92_step_004:action:42,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_92_step_004,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_92,none,42,0.21428571428571427,sustained_optimal_to_suboptimal,UP,RIGHT,False,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_92_step_004:door_open:40,door_open,core,belief_error_onset,False,40,-2,leads
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_92_step_004:action:64,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_92_step_004,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_92,none,64,0.32653061224489793,sustained_optimal_to_suboptimal,UP,RIGHT,False,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_92_step_004:wall_up:62,wall_up,wall_directional,belief_error_onset,False,62,-2,leads
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_92_step_004:action:64,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_92_step_004,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_92,none,64,0.32653061224489793,sustained_optimal_to_suboptimal,UP,RIGHT,False,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_92_step_004:hit_wall_after_right:62,hit_wall_after_right,action_effects,belief_error_onset,False,62,-2,leads
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_92_step_004:action:71,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_92_step_004,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_92,none,71,0.3622448979591837,sustained_optimal_to_suboptimal,UP,RIGHT,False,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_92_step_004:wall_up:69,wall_up,wall_directional,belief_error_onset,False,69,-2,leads
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_92_step_004:action:105,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_92_step_004,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_92,none,105,0.5357142857142857,sustained_optimal_to_suboptimal,UP,RIGHT,False,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_92_step_004:wall_left:103,wall_left,wall_directional,belief_error_onset,False,103,-2,leads
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_92_step_004:action:105,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_92_step_004,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_92,none,105,0.5357142857142857,sustained_optimal_to_suboptimal,UP,RIGHT,False,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_92_step_004:agent_location:103,agent_location,coordinates,belief_error_onset,False,103,-2,leads
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_15_step_000:action:18,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_15_step_000,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_15,avoidable_detour,18,0.6923076923076923,sustained_optimal_to_suboptimal,RIGHT,DOWN,True,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_15_step_000:door_open:15,door_open,core,belief_error_onset,False,15,-3,leads
