example_id,trajectory_id,source_file,model_name,step_index,grid_text,carrying_key,observed_action,is_optimal_action,wall_hit,current_position,next_position,canonical_state,current_optimal_distance,next_optimal_distance,trajectory_actual_length,trajectory_recomputed_optimal_length,trajectory_length_delta,trajectory_reached_goal,stored_astar_distance,stored_astar_suspicious,trajectory_class,primary_step_failure_mode,is_failure_onset,is_terminal_failure_tail,is_pre_failure_context,pre_failure_for_step_index,selection_stage,selected_for_probe,selection_reason,probe_truths_json,optimal_actions_json,legacy_optimal_actions_json,failure_modes_json,matched_pair_id,matched_role,match_carrying_key,match_closed_door_visible,match_n_optimal_actions,match_distance_bin_5
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_13_step_001,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_13,data/hf/trajectories_key_door_100/trajectories_key_door/together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_13.json,together_ai/openai/gpt-oss-20b,1,"  0 1 2 3 4 5 6 7 8 
0 # # # # # # # # # 
1 # _ _ _ _ _ _ _ # 
2 # _ _ _ # _ _ _ # 
3 # G _ _ # _ _ _ # 
4 # D # # # # # _ # 
5 # _ A _ # _ _ _ # 
6 # _ _ _ # _ _ _ # 
7 # _ _ _ # _ _ _ # 
8 # # # # # # # # # ",True,LEFT,True,False,"2,5","1,5","  0 1 2 3 4 5 6 7 8
0 # # # # # # # # #
1 # _ _ _ _ _ _ _ #
2 # _ _ _ # _ _ _ #
3 # G _ _ # _ _ _ #
4 # D # # # # # _ #
5 # _ A _ # _ _ _ #
6 # _ _ _ # _ _ _ #
7 # _ _ _ # _ _ _ #
8 # # # # # # # # #",3,2,4,4,0,True,6,True,optimal_success,backtrack,True,False,False,,failure,True,backtrack,"{""agent_location"": {""col"": 2, ""row"": 5}, ""agent_location_after_down"": {""col"": 2, ""row"": 6}, ""agent_location_after_left"": {""col"": 1, ""row"": 5}, ""agent_location_after_right"": {""col"": 3, ""row"": 5}, ""agent_location_after_up"": {""col"": 2, ""row"": 5}, ""door_location"": {""col"": 1, ""row"": 4}, ""door_open"": ""no"", ""door_open_after_down"": ""no"", ""door_open_after_left"": ""no"", ""door_open_after_right"": ""no"", ""door_open_after_up"": ""no"", ""goal_location"": {""col"": 1, ""row"": 3}, ""has_key"": ""yes"", ""has_key_after_down"": ""yes"", ""has_key_after_left"": ""yes"", ""has_key_after_right"": ""yes"", ""has_key_after_up"": ""yes"", ""hit_wall_after_down"": ""no"", ""hit_wall_after_left"": ""no"", ""hit_wall_after_right"": ""no"", ""hit_wall_after_up"": ""yes"", ""is_door_down"": ""no"", ""is_door_left"": ""no"", ""is_door_right"": ""no"", ""is_door_up"": ""no"", ""is_goal_down"": ""no"", ""is_goal_left"": ""no"", ""is_goal_right"": ""no"", ""is_goal_up"": ""no"", ""is_key_down"": ""no"", ""is_key_left"": ""no"", ""is_key_right"": ""no"", ""is_key_up"": ""no"", ""key_location"": {""col"": -1, ""row"": -1}, ""wall_down"": ""no"", ""wall_left"": ""no"", ""wall_right"": ""no"", ""wall_up"": ""yes""}","[""LEFT""]","[""LEFT""]","[""backtrack""]",pair_011,failure,True,True,1,0
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_75_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_75,data/hf/trajectories_key_door_100/trajectories_key_door/together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_75.json,together_ai/openai/gpt-oss-20b,2,"  0 1 2 3 4 5 6 7 8 
0 # # # # # # # # # 
1 # _ _ _ _ _ _ _ # 
2 # _ _ _ # _ _ _ # 
3 # _ _ _ # _ _ _ # 
4 # # _ # # # # # # 
5 # _ _ _ # _ _ _ # 
6 # _ _ _ D _ _ _ # 
7 # _ _ G # A _ _ # 
8 # # # # # # # # # ",True,UP,True,False,"5,7","5,6","  0 1 2 3 4 5 6 7 8
0 # # # # # # # # #
1 # _ _ _ _ _ _ _ #
2 # _ _ _ # _ _ _ #
3 # _ _ _ # _ _ _ #
4 # # _ # # # # # #
5 # _ _ _ # _ _ _ #
6 # _ _ _ D _ _ _ #
7 # _ _ G # A _ _ #
8 # # # # # # # # #",4,3,8,6,2,True,14,True,suboptimal_success,none,False,False,True,3,context,True,pre_failure_context,"{""agent_location"": {""col"": 5, ""row"": 7}, ""agent_location_after_down"": {""col"": 5, ""row"": 7}, ""agent_location_after_left"": {""col"": 5, ""row"": 7}, ""agent_location_after_right"": {""col"": 6, ""row"": 7}, ""agent_location_after_up"": {""col"": 5, ""row"": 6}, ""door_location"": {""col"": 4, ""row"": 6}, ""door_open"": ""no"", ""door_open_after_down"": ""no"", ""door_open_after_left"": ""no"", ""door_open_after_right"": ""no"", ""door_open_after_up"": ""no"", ""goal_location"": {""col"": 3, ""row"": 7}, ""has_key"": ""yes"", ""has_key_after_down"": ""yes"", ""has_key_after_left"": ""yes"", ""has_key_after_right"": ""yes"", ""has_key_after_up"": ""yes"", ""hit_wall_after_down"": ""yes"", ""hit_wall_after_left"": ""yes"", ""hit_wall_after_right"": ""no"", ""hit_wall_after_up"": ""no"", ""is_door_down"": ""no"", ""is_door_left"": ""no"", ""is_door_right"": ""no"", ""is_door_up"": ""no"", ""is_goal_down"": ""no"", ""is_goal_left"": ""no"", ""is_goal_right"": ""no"", ""is_goal_up"": ""no"", ""is_key_down"": ""no"", ""is_key_left"": ""no"", ""is_key_right"": ""no"", ""is_key_up"": ""no"", ""key_location"": {""col"": -1, ""row"": -1}, ""wall_down"": ""yes"", ""wall_left"": ""yes"", ""wall_right"": ""no"", ""wall_up"": ""no""}","[""UP""]","[""UP""]",[],pair_011,control,True,True,1,0
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_003,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0,data/hf/trajectories_key_door_100/trajectories_key_door/together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0.json,together_ai/openai/gpt-oss-20b,3,"  0 1 2 3 4 5 6 7 8 
0 # # # # # # # # # 
1 # _ _ _ # _ _ _ # 
2 # _ _ _ # _ _ _ # 
3 # _ _ _ # _ A _ # 
4 # _ # # # D # # # 
5 # _ _ _ _ _ _ G # 
6 # _ _ _ # _ _ _ # 
7 # _ _ _ # _ _ _ # 
8 # # # # # # # # # ",True,LEFT,True,False,"6,3","5,3","  0 1 2 3 4 5 6 7 8
0 # # # # # # # # #
1 # _ _ _ # _ _ _ #
2 # _ _ _ # _ _ _ #
3 # _ _ _ # _ A _ #
4 # _ # # # D # # #
5 # _ _ _ _ _ _ G #
6 # _ _ _ # _ _ _ #
7 # _ _ _ # _ _ _ #
8 # # # # # # # # #",5,4,8,8,0,True,8,False,optimal_success,short_loop,False,False,False,,failure,True,short_loop_onset,"{""agent_location"": {""col"": 6, ""row"": 3}, ""agent_location_after_down"": {""col"": 6, ""row"": 3}, ""agent_location_after_left"": {""col"": 5, ""row"": 3}, ""agent_location_after_right"": {""col"": 7, ""row"": 3}, ""agent_location_after_up"": {""col"": 6, ""row"": 2}, ""door_location"": {""col"": 5, ""row"": 4}, ""door_open"": ""no"", ""door_open_after_down"": ""no"", ""door_open_after_left"": ""no"", ""door_open_after_right"": ""no"", ""door_open_after_up"": ""no"", ""goal_location"": {""col"": 7, ""row"": 5}, ""has_key"": ""yes"", ""has_key_after_down"": ""yes"", ""has_key_after_left"": ""yes"", ""has_key_after_right"": ""yes"", ""has_key_after_up"": ""yes"", ""hit_wall_after_down"": ""yes"", ""hit_wall_after_left"": ""no"", ""hit_wall_after_right"": ""no"", ""hit_wall_after_up"": ""no"", ""is_door_down"": ""no"", ""is_door_left"": ""no"", ""is_door_right"": ""no"", ""is_door_up"": ""no"", ""is_goal_down"": ""no"", ""is_goal_left"": ""no"", ""is_goal_right"": ""no"", ""is_goal_up"": ""no"", ""is_key_down"": ""no"", ""is_key_left"": ""no"", ""is_key_right"": ""no"", ""is_key_up"": ""no"", ""key_location"": {""col"": -1, ""row"": -1}, ""wall_down"": ""yes"", ""wall_left"": ""no"", ""wall_right"": ""no"", ""wall_up"": ""no""}","[""LEFT""]","[""LEFT""]","[""short_loop""]",pair_012,failure,True,True,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_16_step_010,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_16,data/hf/trajectories_key_door_100/trajectories_key_door/together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_16.json,together_ai/openai/gpt-oss-20b,10,"  0 1 2 3 4 5 6 7 8 
0 # # # # # # # # # 
1 # _ _ _ # _ _ _ # 
2 # _ _ _ # _ _ _ # 
3 # _ _ _ _ _ _ _ # 
4 # A # # # # # # # 
5 # _ _ _ # _ _ _ # 
6 # _ _ _ # _ _ _ # 
7 # _ _ _ D _ _ G # 
8 # # # # # # # # # ",True,DOWN,True,False,"1,4","1,5","  0 1 2 3 4 5 6 7 8
0 # # # # # # # # #
1 # _ _ _ # _ _ _ #
2 # _ _ _ # _ _ _ #
3 # _ _ _ _ _ _ _ #
4 # A # # # # # # #
5 # _ _ _ # _ _ _ #
6 # _ _ _ # _ _ _ #
7 # _ _ _ D _ _ G #
8 # # # # # # # # #",9,8,22,19,3,True,30,True,suboptimal_success,none,False,False,True,11,context,True,pre_failure_context,"{""agent_location"": {""col"": 1, ""row"": 4}, ""agent_location_after_down"": {""col"": 1, ""row"": 5}, ""agent_location_after_left"": {""col"": 1, ""row"": 4}, ""agent_location_after_right"": {""col"": 1, ""row"": 4}, ""agent_location_after_up"": {""col"": 1, ""row"": 3}, ""door_location"": {""col"": 4, ""row"": 7}, ""door_open"": ""no"", ""door_open_after_down"": ""no"", ""door_open_after_left"": ""no"", ""door_open_after_right"": ""no"", ""door_open_after_up"": ""no"", ""goal_location"": {""col"": 7, ""row"": 7}, ""has_key"": ""yes"", ""has_key_after_down"": ""yes"", ""has_key_after_left"": ""yes"", ""has_key_after_right"": ""yes"", ""has_key_after_up"": ""yes"", ""hit_wall_after_down"": ""no"", ""hit_wall_after_left"": ""yes"", ""hit_wall_after_right"": ""yes"", ""hit_wall_after_up"": ""no"", ""is_door_down"": ""no"", ""is_door_left"": ""no"", ""is_door_right"": ""no"", ""is_door_up"": ""no"", ""is_goal_down"": ""no"", ""is_goal_left"": ""no"", ""is_goal_right"": ""no"", ""is_goal_up"": ""no"", ""is_key_down"": ""no"", ""is_key_left"": ""no"", ""is_key_right"": ""no"", ""is_key_up"": ""no"", ""key_location"": {""col"": -1, ""row"": -1}, ""wall_down"": ""no"", ""wall_left"": ""yes"", ""wall_right"": ""yes"", ""wall_up"": ""no""}","[""DOWN""]","[""DOWN""]",[],pair_012,control,True,True,1,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10,data/hf/trajectories_key_door_100/trajectories_key_door/together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_10.json,together_ai/openai/gpt-oss-20b,2,"  0 1 2 3 4 5 6 7 8 
0 # # # # # # # # # 
1 # _ _ _ _ _ _ _ # 
2 # _ _ _ # _ G _ # 
3 # _ _ _ # _ _ _ # 
4 # # D # # # _ # # 
5 # A _ _ # _ _ _ # 
6 # _ _ _ # _ _ _ # 
7 # _ _ _ # _ _ _ # 
8 # # # # # # # # # ",True,RIGHT,True,False,"1,5","2,5","  0 1 2 3 4 5 6 7 8
0 # # # # # # # # #
1 # _ _ _ _ _ _ _ #
2 # _ _ _ # _ G _ #
3 # _ _ _ # _ _ _ #
4 # # D # # # _ # #
5 # A _ _ # _ _ _ #
6 # _ _ _ # _ _ _ #
7 # _ _ _ # _ _ _ #
8 # # # # # # # # #",10,9,12,12,0,True,15,True,optimal_success,backtrack,True,False,False,,failure,True,backtrack,"{""agent_location"": {""col"": 1, ""row"": 5}, ""agent_location_after_down"": {""col"": 1, ""row"": 6}, ""agent_location_after_left"": {""col"": 1, ""row"": 5}, ""agent_location_after_right"": {""col"": 2, ""row"": 5}, ""agent_location_after_up"": {""col"": 1, ""row"": 5}, ""door_location"": {""col"": 2, ""row"": 4}, ""door_open"": ""no"", ""door_open_after_down"": ""no"", ""door_open_after_left"": ""no"", ""door_open_after_right"": ""no"", ""door_open_after_up"": ""no"", ""goal_location"": {""col"": 6, ""row"": 2}, ""has_key"": ""yes"", ""has_key_after_down"": ""yes"", ""has_key_after_left"": ""yes"", ""has_key_after_right"": ""yes"", ""has_key_after_up"": ""yes"", ""hit_wall_after_down"": ""no"", ""hit_wall_after_left"": ""yes"", ""hit_wall_after_right"": ""no"", ""hit_wall_after_up"": ""yes"", ""is_door_down"": ""no"", ""is_door_left"": ""no"", ""is_door_right"": ""no"", ""is_door_up"": ""no"", ""is_goal_down"": ""no"", ""is_goal_left"": ""no"", ""is_goal_right"": ""no"", ""is_goal_up"": ""no"", ""is_key_down"": ""no"", ""is_key_left"": ""no"", ""is_key_right"": ""no"", ""is_key_up"": ""no"", ""key_location"": {""col"": -1, ""row"": -1}, ""wall_down"": ""no"", ""wall_left"": ""yes"", ""wall_right"": ""no"", ""wall_up"": ""yes""}","[""RIGHT""]","[""RIGHT""]","[""backtrack""]",pair_013,failure,True,True,1,2
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_92_step_004,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_92,data/hf/trajectories_key_door_100/trajectories_key_door/together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_92.json,together_ai/openai/gpt-oss-20b,4,"  0 1 2 3 4 5 6 7 8 
0 # # # # # # # # # 
1 # _ _ _ # _ _ _ # 
2 # _ _ _ _ _ _ G # 
3 # _ _ _ # _ _ _ # 
4 # # # D # # # # # 
5 # _ _ _ # _ _ _ # 
6 # _ _ _ _ _ _ _ # 
7 # _ _ _ # A _ _ # 
8 # # # # # # # # # ",True,UP,True,False,"5,7","5,6","  0 1 2 3 4 5 6 7 8
0 # # # # # # # # #
1 # _ _ _ # _ _ _ #
2 # _ _ _ _ _ _ G #
3 # _ _ _ # _ _ _ #
4 # # # D # # # # #
5 # _ _ _ # _ _ _ #
6 # _ _ _ _ _ _ _ #
7 # _ _ _ # A _ _ #
8 # # # # # # # # #",11,10,17,15,2,True,30,True,suboptimal_success,none,False,False,True,5,context,True,pre_failure_context,"{""agent_location"": {""col"": 5, ""row"": 7}, ""agent_location_after_down"": {""col"": 5, ""row"": 7}, ""agent_location_after_left"": {""col"": 5, ""row"": 7}, ""agent_location_after_right"": {""col"": 6, ""row"": 7}, ""agent_location_after_up"": {""col"": 5, ""row"": 6}, ""door_location"": {""col"": 3, ""row"": 4}, ""door_open"": ""no"", ""door_open_after_down"": ""no"", ""door_open_after_left"": ""no"", ""door_open_after_right"": ""no"", ""door_open_after_up"": ""no"", ""goal_location"": {""col"": 7, ""row"": 2}, ""has_key"": ""yes"", ""has_key_after_down"": ""yes"", ""has_key_after_left"": ""yes"", ""has_key_after_right"": ""yes"", ""has_key_after_up"": ""yes"", ""hit_wall_after_down"": ""yes"", ""hit_wall_after_left"": ""yes"", ""hit_wall_after_right"": ""no"", ""hit_wall_after_up"": ""no"", ""is_door_down"": ""no"", ""is_door_left"": ""no"", ""is_door_right"": ""no"", ""is_door_up"": ""no"", ""is_goal_down"": ""no"", ""is_goal_left"": ""no"", ""is_goal_right"": ""no"", ""is_goal_up"": ""no"", ""is_key_down"": ""no"", ""is_key_left"": ""no"", ""is_key_right"": ""no"", ""is_key_up"": ""no"", ""key_location"": {""col"": -1, ""row"": -1}, ""wall_down"": ""yes"", ""wall_left"": ""yes"", ""wall_right"": ""no"", ""wall_up"": ""no""}","[""UP""]","[""UP""]",[],pair_013,control,True,True,1,2
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_002,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0,data/hf/trajectories_key_door_100/trajectories_key_door/together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0.json,together_ai/openai/gpt-oss-20b,2,"  0 1 2 3 4 5 6 7 8 
0 # # # # # # # # # 
1 # _ _ _ # _ _ _ # 
2 # _ _ _ # _ A _ # 
3 # _ _ _ # _ _ _ # 
4 # _ # # # D # # # 
5 # _ _ _ _ _ _ G # 
6 # _ _ _ # _ _ _ # 
7 # _ _ _ # _ _ _ # 
8 # # # # # # # # # ",True,DOWN,True,False,"6,2","6,3","  0 1 2 3 4 5 6 7 8
0 # # # # # # # # #
1 # _ _ _ # _ _ _ #
2 # _ _ _ # _ A _ #
3 # _ _ _ # _ _ _ #
4 # _ # # # D # # #
5 # _ _ _ _ _ _ G #
6 # _ _ _ # _ _ _ #
7 # _ _ _ # _ _ _ #
8 # # # # # # # # #",6,5,8,8,0,True,8,False,optimal_success,backtrack,True,False,False,,failure,True,backtrack,"{""agent_location"": {""col"": 6, ""row"": 2}, ""agent_location_after_down"": {""col"": 6, ""row"": 3}, ""agent_location_after_left"": {""col"": 5, ""row"": 2}, ""agent_location_after_right"": {""col"": 7, ""row"": 2}, ""agent_location_after_up"": {""col"": 6, ""row"": 1}, ""door_location"": {""col"": 5, ""row"": 4}, ""door_open"": ""no"", ""door_open_after_down"": ""no"", ""door_open_after_left"": ""no"", ""door_open_after_right"": ""no"", ""door_open_after_up"": ""no"", ""goal_location"": {""col"": 7, ""row"": 5}, ""has_key"": ""yes"", ""has_key_after_down"": ""yes"", ""has_key_after_left"": ""yes"", ""has_key_after_right"": ""yes"", ""has_key_after_up"": ""yes"", ""hit_wall_after_down"": ""no"", ""hit_wall_after_left"": ""no"", ""hit_wall_after_right"": ""no"", ""hit_wall_after_up"": ""no"", ""is_door_down"": ""no"", ""is_door_left"": ""no"", ""is_door_right"": ""no"", ""is_door_up"": ""no"", ""is_goal_down"": ""no"", ""is_goal_left"": ""no"", ""is_goal_right"": ""no"", ""is_goal_up"": ""no"", ""is_key_down"": ""no"", ""is_key_left"": ""no"", ""is_key_right"": ""no"", ""is_key_up"": ""no"", ""key_location"": {""col"": -1, ""row"": -1}, ""wall_down"": ""no"", ""wall_left"": ""no"", ""wall_right"": ""no"", ""wall_up"": ""no""}","[""DOWN"", ""LEFT""]","[""DOWN"", ""LEFT""]","[""backtrack""]",pair_014,failure,True,True,2,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_30_step_004,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_30,data/hf/trajectories_key_door_100/trajectories_key_door/together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_30.json,together_ai/openai/gpt-oss-20b,4,"  0 1 2 3 4 5 6 7 8 
0 # # # # # # # # # 
1 # _ _ _ D _ _ _ # 
2 # _ _ G # _ _ A # 
3 # _ _ _ # _ _ _ # 
4 # _ # # # # _ # # 
5 # _ _ _ # _ _ _ # 
6 # _ _ _ # _ _ _ # 
7 # _ _ _ # _ _ _ # 
8 # # # # # # # # # ",True,LEFT,True,False,"7,2","6,2","  0 1 2 3 4 5 6 7 8
0 # # # # # # # # #
1 # _ _ _ D _ _ _ #
2 # _ _ G # _ _ A #
3 # _ _ _ # _ _ _ #
4 # _ # # # # _ # #
5 # _ _ _ # _ _ _ #
6 # _ _ _ # _ _ _ #
7 # _ _ _ # _ _ _ #
8 # # # # # # # # #",6,5,10,10,0,True,30,True,optimal_success,none,False,False,True,5,context,True,pre_failure_context,"{""agent_location"": {""col"": 7, ""row"": 2}, ""agent_location_after_down"": {""col"": 7, ""row"": 3}, ""agent_location_after_left"": {""col"": 6, ""row"": 2}, ""agent_location_after_right"": {""col"": 7, ""row"": 2}, ""agent_location_after_up"": {""col"": 7, ""row"": 1}, ""door_location"": {""col"": 4, ""row"": 1}, ""door_open"": ""no"", ""door_open_after_down"": ""no"", ""door_open_after_left"": ""no"", ""door_open_after_right"": ""no"", ""door_open_after_up"": ""no"", ""goal_location"": {""col"": 3, ""row"": 2}, ""has_key"": ""yes"", ""has_key_after_down"": ""yes"", ""has_key_after_left"": ""yes"", ""has_key_after_right"": ""yes"", ""has_key_after_up"": ""yes"", ""hit_wall_after_down"": ""no"", ""hit_wall_after_left"": ""no"", ""hit_wall_after_right"": ""yes"", ""hit_wall_after_up"": ""no"", ""is_door_down"": ""no"", ""is_door_left"": ""no"", ""is_door_right"": ""no"", ""is_door_up"": ""no"", ""is_goal_down"": ""no"", ""is_goal_left"": ""no"", ""is_goal_right"": ""no"", ""is_goal_up"": ""no"", ""is_key_down"": ""no"", ""is_key_left"": ""no"", ""is_key_right"": ""no"", ""is_key_up"": ""no"", ""key_location"": {""col"": -1, ""row"": -1}, ""wall_down"": ""no"", ""wall_left"": ""no"", ""wall_right"": ""yes"", ""wall_up"": ""no""}","[""LEFT"", ""UP""]","[""LEFT"", ""UP""]",[],pair_014,control,True,True,2,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_16_step_011,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_16,data/hf/trajectories_key_door_100/trajectories_key_door/together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_16.json,together_ai/openai/gpt-oss-20b,11,"  0 1 2 3 4 5 6 7 8 
0 # # # # # # # # # 
1 # _ _ _ # _ _ _ # 
2 # _ _ _ # _ _ _ # 
3 # _ _ _ _ _ _ _ # 
4 # _ # # # # # # # 
5 # A _ _ # _ _ _ # 
6 # _ _ _ # _ _ _ # 
7 # _ _ _ D _ _ G # 
8 # # # # # # # # # ",True,UP,False,False,"1,5","1,4","  0 1 2 3 4 5 6 7 8
0 # # # # # # # # #
1 # _ _ _ # _ _ _ #
2 # _ _ _ # _ _ _ #
3 # _ _ _ _ _ _ _ #
4 # _ # # # # # # #
5 # A _ _ # _ _ _ #
6 # _ _ _ # _ _ _ #
7 # _ _ _ D _ _ G #
8 # # # # # # # # #",8,9,22,19,3,True,30,True,suboptimal_success,backtrack,True,False,False,,failure,True,"avoidable_detour,backtrack,suboptimal_success_failure_step","{""agent_location"": {""col"": 1, ""row"": 5}, ""agent_location_after_down"": {""col"": 1, ""row"": 6}, ""agent_location_after_left"": {""col"": 1, ""row"": 5}, ""agent_location_after_right"": {""col"": 2, ""row"": 5}, ""agent_location_after_up"": {""col"": 1, ""row"": 4}, ""door_location"": {""col"": 4, ""row"": 7}, ""door_open"": ""no"", ""door_open_after_down"": ""no"", ""door_open_after_left"": ""no"", ""door_open_after_right"": ""no"", ""door_open_after_up"": ""no"", ""goal_location"": {""col"": 7, ""row"": 7}, ""has_key"": ""yes"", ""has_key_after_down"": ""yes"", ""has_key_after_left"": ""yes"", ""has_key_after_right"": ""yes"", ""has_key_after_up"": ""yes"", ""hit_wall_after_down"": ""no"", ""hit_wall_after_left"": ""yes"", ""hit_wall_after_right"": ""no"", ""hit_wall_after_up"": ""no"", ""is_door_down"": ""no"", ""is_door_left"": ""no"", ""is_door_right"": ""no"", ""is_door_up"": ""no"", ""is_goal_down"": ""no"", ""is_goal_left"": ""no"", ""is_goal_right"": ""no"", ""is_goal_up"": ""no"", ""is_key_down"": ""no"", ""is_key_left"": ""no"", ""is_key_right"": ""no"", ""is_key_up"": ""no"", ""key_location"": {""col"": -1, ""row"": -1}, ""wall_down"": ""no"", ""wall_left"": ""yes"", ""wall_right"": ""no"", ""wall_up"": ""no""}","[""DOWN"", ""RIGHT""]","[""DOWN"", ""RIGHT""]","[""backtrack"", ""avoidable_detour""]",pair_015,failure,True,True,2,1
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68_step_007,together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68,data/hf/trajectories_key_door_100/trajectories_key_door/together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_68.json,together_ai/openai/gpt-oss-20b,7,"  0 1 2 3 4 5 6 7 8 
0 # # # # # # # # # 
1 # _ _ _ # _ _ _ # 
2 # _ _ _ # _ A _ # 
3 # _ _ _ _ _ _ _ # 
4 # # _ # # D # # # 
5 # _ _ _ # _ _ _ # 
6 # _ _ _ # _ G _ # 
7 # _ _ _ # _ _ _ # 
8 # # # # # # # # # ",True,DOWN,True,False,"6,2","6,3","  0 1 2 3 4 5 6 7 8
0 # # # # # # # # #
1 # _ _ _ # _ _ _ #
2 # _ _ _ # _ A _ #
3 # _ _ _ _ _ _ _ #
4 # # _ # # D # # #
5 # _ _ _ # _ _ _ #
6 # _ _ _ # _ G _ #
7 # _ _ _ # _ _ _ #
8 # # # # # # # # #",6,5,13,13,0,True,30,True,optimal_success,none,False,False,True,8,context,True,pre_failure_context,"{""agent_location"": {""col"": 6, ""row"": 2}, ""agent_location_after_down"": {""col"": 6, ""row"": 3}, ""agent_location_after_left"": {""col"": 5, ""row"": 2}, ""agent_location_after_right"": {""col"": 7, ""row"": 2}, ""agent_location_after_up"": {""col"": 6, ""row"": 1}, ""door_location"": {""col"": 5, ""row"": 4}, ""door_open"": ""no"", ""door_open_after_down"": ""no"", ""door_open_after_left"": ""no"", ""door_open_after_right"": ""no"", ""door_open_after_up"": ""no"", ""goal_location"": {""col"": 6, ""row"": 6}, ""has_key"": ""yes"", ""has_key_after_down"": ""yes"", ""has_key_after_left"": ""yes"", ""has_key_after_right"": ""yes"", ""has_key_after_up"": ""yes"", ""hit_wall_after_down"": ""no"", ""hit_wall_after_left"": ""no"", ""hit_wall_after_right"": ""no"", ""hit_wall_after_up"": ""no"", ""is_door_down"": ""no"", ""is_door_left"": ""no"", ""is_door_right"": ""no"", ""is_door_up"": ""no"", ""is_goal_down"": ""no"", ""is_goal_left"": ""no"", ""is_goal_right"": ""no"", ""is_goal_up"": ""no"", ""is_key_down"": ""no"", ""is_key_left"": ""no"", ""is_key_right"": ""no"", ""is_key_up"": ""no"", ""key_location"": {""col"": -1, ""row"": -1}, ""wall_down"": ""no"", ""wall_left"": ""no"", ""wall_right"": ""no"", ""wall_up"": ""no""}","[""DOWN"", ""LEFT""]","[""DOWN"", ""LEFT""]",[],pair_015,control,True,True,2,1
