example_id,question_id,target_variable,question_family,answer_space,variant_id,prompt_preset,grid_text,carrying_key,observed_action,greedy_answer,greedy_answers_json,greedy_modal_answer,greedy_answer_probs_json,greedy_entropy,greedy_valid_parse_rate_for_row,greedy_repeated_agreement_rate_for_row,ground_truth_label,belief_action_consistency,mc_belief_action_consistency,mc_answer,mc_yes_no_answer,mc_answers_json,mc_answer_probs_json,mc_entropy,mc_valid_parse_rate_for_row,sampled_answer,answer_probs_json,entropy,logprob_t0_raw_output,raw_answer_probs_t0_json,answer_probs_t0_json,logprob_answer_t0,logprob_yes_no_answer_t0,entropy_t0,valid_parse_rate_t0_for_row,logprob_t07_raw_output,raw_answer_probs_t07_json,answer_probs_t07_json,logprob_answer_t07,logprob_yes_no_answer_t07,entropy_t07,valid_parse_rate_t07_for_row,logprob_t1_raw_output,raw_answer_probs_t1_json,answer_probs_t1_json,logprob_answer_t1,logprob_yes_no_answer_t1,entropy_t1,valid_parse_rate_t1_for_row
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_002,is_goal_left,is_goal_left,object_directional,label3,,cardinal_action_explicit,"  0 1 2 3 4 5 6 7 8 
0 # # # # # # # # # 
1 # _ _ _ # _ _ _ # 
2 # _ _ _ # _ A _ # 
3 # _ _ _ # _ _ _ # 
4 # _ # # # D # # # 
5 # _ _ _ _ _ _ G # 
6 # _ _ _ # _ _ _ # 
7 # _ _ _ # _ _ _ # 
8 # # # # # # # # # ",True,DOWN,no,"[""no"", ""no"", ""no"", ""no"", ""no"", ""no"", ""no"", ""no"", ""no"", ""no""]",no,"{""invalid"": 0.0, ""no"": 0.9999999999999999, ""unknown"": 0.0, ""yes"": 0.0}",1.6017132519074586e-16,1.0,1.0,no,not_applicable,not_applicable,no,no,"[""no"", ""no"", ""no"", ""no"", ""no"", ""no"", ""no"", ""no"", ""no"", ""no""]","{""invalid"": 0.0, ""no"": 0.9999999999999999, ""unknown"": 0.0, ""yes"": 0.0}",1.6017132519074586e-16,1.0,no,"{""invalid"": 0.0, ""no"": 0.9999999986666193, ""unknown"": 6.250764273103243e-10, ""yes"": 7.083043866552325e-10}",4.2564377909979196e-08,B,"{""A"": 2.1388939253800623e-11, ""B"": 0.9999999996339284, ""C"": 3.3457930314046557e-10, ""no"": 1.0103419502104771e-11, ""unknown"": 0.0, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999996440319, ""unknown"": 3.3457930314046557e-10, ""yes"": 2.1388939253800623e-11}",no,no,1.1803200621553864e-08,1.0,B,"{""A"": 1.8801327953104818e-15, ""B"": 0.9999999999999705, ""C"": 2.738272126891261e-14, ""no"": 3.7689034649353086e-16, ""unknown"": 0.0, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999999999708, ""unknown"": 2.738272126891261e-14, ""yes"": 1.8801327953104818e-15}",no,no,1.367791220199171e-12,1.0,B,"{""A"": 7.083043866552325e-10, ""B"": 0.9999999985919645, ""C"": 6.250764273103243e-10, ""no"": 7.465473310722844e-11, ""unknown"": 0.0, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999986666193, ""unknown"": 6.250764273103243e-10, ""yes"": 7.083043866552325e-10}",no,no,4.2564377909979196e-08,1.0
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_002,is_goal_up,is_goal_up,object_directional,label3,,cardinal_action_explicit,"  0 1 2 3 4 5 6 7 8 
0 # # # # # # # # # 
1 # _ _ _ # _ _ _ # 
2 # _ _ _ # _ A _ # 
3 # _ _ _ # _ _ _ # 
4 # _ # # # D # # # 
5 # _ _ _ _ _ _ G # 
6 # _ _ _ # _ _ _ # 
7 # _ _ _ # _ _ _ # 
8 # # # # # # # # # ",True,DOWN,no,"[""no"", ""no"", ""no"", ""no"", ""no"", ""no"", ""no"", ""no"", ""no"", ""no""]",no,"{""invalid"": 0.0, ""no"": 0.9999999999999999, ""unknown"": 0.0, ""yes"": 0.0}",1.6017132519074586e-16,1.0,1.0,no,not_applicable,not_applicable,no,no,"[""no"", ""no"", ""no"", ""no"", ""no"", ""no"", ""no"", ""no"", ""no"", ""no""]","{""invalid"": 0.0, ""no"": 0.9999999999999999, ""unknown"": 0.0, ""yes"": 0.0}",1.6017132519074586e-16,1.0,no,"{""invalid"": 0.0, ""no"": 0.9999999980087465, ""unknown"": 1.9253709518813816e-09, ""yes"": 6.588257102532217e-11}",6.084476303851055e-08,B,"{""A"": 3.995979927664102e-11, ""B"": 0.9999999991061168, ""C"": 8.026140238141411e-10, ""no"": 5.1309397916947496e-11, ""unknown"": 0.0, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999991574262, ""unknown"": 8.026140238141411e-10, ""yes"": 3.995979927664102e-11}",no,no,2.6846536059490403e-08,1.0,B,"{""A"": 3.2125197753414084e-15, ""B"": 0.9999999999997589, ""C"": 2.3340352014177536e-13, ""no"": 4.5914643700011784e-15, ""unknown"": 0.0, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999999997634, ""unknown"": 2.3340352014177536e-13, ""yes"": 3.2125197753414084e-15}",no,no,1.0290126828289423e-11,1.0,B,"{""A"": 6.588257102532217e-11, ""B"": 0.9999999979734822, ""C"": 1.9253709518813816e-09, ""no"": 3.526439908151778e-11, ""unknown"": 0.0, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999980087465, ""unknown"": 1.9253709518813816e-09, ""yes"": 6.588257102532217e-11}",no,no,6.084476303851055e-08,1.0
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_002,is_goal_down,is_goal_down,object_directional,label3,,cardinal_action_explicit,"  0 1 2 3 4 5 6 7 8 
0 # # # # # # # # # 
1 # _ _ _ # _ _ _ # 
2 # _ _ _ # _ A _ # 
3 # _ _ _ # _ _ _ # 
4 # _ # # # D # # # 
5 # _ _ _ _ _ _ G # 
6 # _ _ _ # _ _ _ # 
7 # _ _ _ # _ _ _ # 
8 # # # # # # # # # ",True,DOWN,no,"[""no"", ""no"", ""no"", ""no"", ""no"", ""no"", ""no"", ""no"", ""no"", ""no""]",no,"{""invalid"": 0.0, ""no"": 0.9999999999999999, ""unknown"": 0.0, ""yes"": 0.0}",1.6017132519074586e-16,1.0,1.0,no,not_applicable,not_applicable,no,no,"[""no"", ""no"", ""no"", ""no"", ""no"", ""no"", ""no"", ""no"", ""no"", ""no""]","{""invalid"": 0.0, ""no"": 0.9999999999999999, ""unknown"": 0.0, ""yes"": 0.0}",1.6017132519074586e-16,1.0,no,"{""invalid"": 0.0, ""no"": 0.9999999995429277, ""unknown"": 4.296083293543259e-10, ""yes"": 2.7463941652208863e-11}",1.499075580873908e-08,B,"{""A"": 3.995979929298522e-11, ""B"": 0.9999999990291704, ""C"": 9.09480839866727e-10, ""no"": 2.1388939252895403e-11, ""unknown"": 0.0, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999990505594, ""unknown"": 9.094808398667271e-10, ""yes"": 3.9959799292985225e-11}",no,no,3.006563477909464e-08,1.0,B,"{""A"": 4.678811484389426e-14, ""B"": 0.999999999999239, ""C"": 6.814350317883665e-13, ""no"": 3.2736403631606626e-14, ""unknown"": 0.0, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999999992718, ""unknown"": 6.814350317883665e-13, ""yes"": 4.678811484389426e-14}",no,no,3.066359282065951e-11,1.0,B,"{""A"": 2.7463941652208863e-11, ""B"": 0.9999999995299547, ""C"": 4.296083293543259e-10, ""no"": 1.2973047442934268e-11, ""unknown"": 0.0, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999995429277, ""unknown"": 4.296083293543259e-10, ""yes"": 2.7463941652208863e-11}",no,no,1.499075580873908e-08,1.0
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_002,is_key_right,is_key_right,object_directional,label3,,cardinal_action_explicit,"  0 1 2 3 4 5 6 7 8 
0 # # # # # # # # # 
1 # _ _ _ # _ _ _ # 
2 # _ _ _ # _ A _ # 
3 # _ _ _ # _ _ _ # 
4 # _ # # # D # # # 
5 # _ _ _ _ _ _ G # 
6 # _ _ _ # _ _ _ # 
7 # _ _ _ # _ _ _ # 
8 # # # # # # # # # ",True,DOWN,no,"[""no"", ""unknown"", ""no"", ""no"", ""no"", ""no"", ""no"", ""no"", ""no"", ""no""]",no,"{""invalid"": 0.0, ""no"": 0.8999999999999999, ""unknown"": 0.1, ""yes"": 0.0}",0.46899559358928133,1.0,0.9,no,not_applicable,not_applicable,no,no,"[""no"", ""no"", ""no"", ""no"", ""no"", ""unknown"", ""no"", ""no"", ""no"", ""no""]","{""invalid"": 0.0, ""no"": 0.8999999999999999, ""unknown"": 0.1, ""yes"": 0.0}",0.46899559358928133,1.0,no,"{""invalid"": 0.0, ""no"": 0.9999999995122506, ""unknown"": 4.296083298496573e-10, ""yes"": 5.81411650010115e-11}",1.6048373176337895e-08,B,"{""A"": 2.605706226191633e-10, ""B"": 0.9999999985716328, ""C"": 1.167796511443489e-09, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999985716329, ""unknown"": 1.1677965114434891e-09, ""yes"": 2.6057062261916337e-10}",no,no,4.5009327528367577e-08,1.0,B,"{""A"": 1.1003509939865672e-15, ""B"": 0.999999999999919, ""C"": 7.994528076038764e-14, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.999999999999919, ""unknown"": 7.994528076038764e-14, ""yes"": 1.1003509939865672e-15}",no,no,3.649860274861935e-12,1.0,B,"{""A"": 5.81411650010115e-11, ""B"": 0.9999999995122506, ""C"": 4.296083298496573e-10, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999995122506, ""unknown"": 4.296083298496573e-10, ""yes"": 5.81411650010115e-11}",no,no,1.6048373176337895e-08,1.0
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_002,is_key_left,is_key_left,object_directional,label3,,cardinal_action_explicit,"  0 1 2 3 4 5 6 7 8 
0 # # # # # # # # # 
1 # _ _ _ # _ _ _ # 
2 # _ _ _ # _ A _ # 
3 # _ _ _ # _ _ _ # 
4 # _ # # # D # # # 
5 # _ _ _ _ _ _ G # 
6 # _ _ _ # _ _ _ # 
7 # _ _ _ # _ _ _ # 
8 # # # # # # # # # ",True,DOWN,no,"[""no"", ""unknown"", ""unknown"", ""no"", ""unknown"", ""unknown"", ""unknown"", ""unknown"", ""unknown"", ""no""]",unknown,"{""invalid"": 0.0, ""no"": 0.30000000000000004, ""unknown"": 0.7, ""yes"": 0.0}",0.8812908992306927,1.0,0.3,no,not_applicable,not_applicable,no,no,"[""yes"", ""no"", ""no"", ""no"", ""no"", ""unknown"", ""no"", ""no"", ""no"", ""unknown""]","{""invalid"": 0.0, ""no"": 0.7, ""unknown"": 0.2, ""yes"": 0.1}",1.1567796494470395,1.0,no,"{""invalid"": 0.0, ""no"": 0.9999999985369383, ""unknown"": 1.1677965094449227e-09, ""yes"": 2.9526519743024806e-10}",4.611072618821294e-08,B,"{""A"": 1.790873953459358e-10, ""B"": 0.9999999966065527, ""C"": 3.1744000373145874e-09, ""no"": 3.995979920410382e-11, ""unknown"": 0.0, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999966465125, ""unknown"": 3.1744000373145874e-09, ""yes"": 1.790873953459358e-10}",no,no,1.0025273327938212e-07,1.0,B,"{""A"": 2.0273210341958378e-11, ""B"": 0.9999999999382814, ""C"": 4.141268070293325e-11, ""no"": 3.273634119001102e-14, ""unknown"": 0.0, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999999383141, ""unknown"": 4.141268070293325e-11, ""yes"": 2.0273210341958378e-11}",no,no,2.2375018995956476e-09,1.0,B,"{""A"": 2.95265197430248e-10, ""B"": 0.9999999984787971, ""C"": 1.1677965094449225e-09, ""no"": 5.814116465548723e-11, ""unknown"": 0.0, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999985369383, ""unknown"": 1.1677965094449227e-09, ""yes"": 2.9526519743024806e-10}",no,no,4.611072618821294e-08,1.0
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_002,is_key_up,is_key_up,object_directional,label3,,cardinal_action_explicit,"  0 1 2 3 4 5 6 7 8 
0 # # # # # # # # # 
1 # _ _ _ # _ _ _ # 
2 # _ _ _ # _ A _ # 
3 # _ _ _ # _ _ _ # 
4 # _ # # # D # # # 
5 # _ _ _ _ _ _ G # 
6 # _ _ _ # _ _ _ # 
7 # _ _ _ # _ _ _ # 
8 # # # # # # # # # ",True,DOWN,no,"[""no"", ""no"", ""no"", ""no"", ""no"", ""no"", ""no"", ""no"", ""no"", ""no""]",no,"{""invalid"": 0.0, ""no"": 0.9999999999999999, ""unknown"": 0.0, ""yes"": 0.0}",1.6017132519074586e-16,1.0,1.0,no,not_applicable,not_applicable,no,no,"[""no"", ""no"", ""no"", ""unknown"", ""unknown"", ""no"", ""no"", ""no"", ""no"", ""no""]","{""invalid"": 0.0, ""no"": 0.7999999999999999, ""unknown"": 0.2, ""yes"": 0.0}",0.7219280948873623,1.0,no,"{""invalid"": 0.0, ""no"": 0.9999999706713985, ""unknown"": 8.628913703010365e-09, ""yes"": 2.0699687895925707e-08}",8.018414874563544e-07,B,"{""A"": 4.382124401429518e-08, ""B"": 0.9999999547156941, ""C"": 1.1677965971371376e-09, ""no"": 2.952652196023122e-10, ""unknown"": 0.0, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999550109594, ""unknown"": 1.1677965971371376e-09, ""yes"": 4.382124401429518e-08}",no,no,1.1707156266551726e-06,1.0,B,"{""A"": 1.7280381344755459e-10, ""B"": 0.9999999998202131, ""C"": 6.943945442118891e-12, ""no"": 3.9136502754682506e-14, ""unknown"": 0.0, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999998202523, ""unknown"": 6.943945442118891e-12, ""yes"": 1.7280381344755459e-10}",no,no,6.12076781545977e-09,1.0,B,"{""A"": 2.0699687895925704e-08, ""B"": 0.9999999704414456, ""C"": 8.628913703010363e-09, ""no"": 2.2995276117853481e-10, ""unknown"": 0.0, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999706713985, ""unknown"": 8.628913703010365e-09, ""yes"": 2.0699687895925707e-08}",no,no,8.018414874563544e-07,1.0
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_002,is_key_down,is_key_down,object_directional,label3,,cardinal_action_explicit,"  0 1 2 3 4 5 6 7 8 
0 # # # # # # # # # 
1 # _ _ _ # _ _ _ # 
2 # _ _ _ # _ A _ # 
3 # _ _ _ # _ _ _ # 
4 # _ # # # D # # # 
5 # _ _ _ _ _ _ G # 
6 # _ _ _ # _ _ _ # 
7 # _ _ _ # _ _ _ # 
8 # # # # # # # # # ",True,DOWN,unknown,"[""unknown"", ""unknown"", ""no"", ""unknown"", ""no"", ""unknown"", ""no"", ""no"", ""unknown"", ""unknown""]",unknown,"{""invalid"": 0.0, ""no"": 0.4, ""unknown"": 0.6, ""yes"": 0.0}",0.9709505944546686,1.0,0.6,no,not_applicable,not_applicable,no,no,"[""unknown"", ""unknown"", ""no"", ""no"", ""no"", ""no"", ""no"", ""no"", ""no"", ""no""]","{""invalid"": 0.0, ""no"": 0.7999999999999999, ""unknown"": 0.2, ""yes"": 0.0}",0.7219280948873623,1.0,no,"{""invalid"": 0.0, ""no"": 0.9999999951783427, ""unknown"": 4.618724770479025e-09, ""yes"": 2.0293260366532458e-10}",1.4138209621030798e-07,C,"{""A"": 3.3457929794595335e-10, ""B"": 2.8013981633510567e-09, ""C"": 0.9999999967245491, ""no"": 0.0, ""unknown"": 1.3947340188436754e-10, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 2.8013981633510567e-09, ""unknown"": 0.9999999968640225, ""yes"": 3.3457929794595335e-10}",unknown,no,9.464688897702108e-08,1.0,B,"{""A"": 4.591481885082888e-15, ""B"": 0.9999999999999276, ""C"": 6.68714832186754e-14, ""no"": 9.204023256438796e-16, ""unknown"": 0.0, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999999999285, ""unknown"": 6.68714832186754e-14, ""yes"": 4.591481885082888e-15}",no,no,3.2485131730035403e-12,1.0,B,"{""A"": 2.0293260366532458e-10, ""B"": 0.9999999950937478, ""C"": 4.618724770479025e-09, ""no"": 8.459489502254548e-11, ""unknown"": 0.0, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999951783427, ""unknown"": 4.618724770479025e-09, ""yes"": 2.0293260366532458e-10}",no,no,1.4138209621030798e-07,1.0
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_002,is_door_right,is_door_right,object_directional,label3,,cardinal_action_explicit,"  0 1 2 3 4 5 6 7 8 
0 # # # # # # # # # 
1 # _ _ _ # _ _ _ # 
2 # _ _ _ # _ A _ # 
3 # _ _ _ # _ _ _ # 
4 # _ # # # D # # # 
5 # _ _ _ _ _ _ G # 
6 # _ _ _ # _ _ _ # 
7 # _ _ _ # _ _ _ # 
8 # # # # # # # # # ",True,DOWN,no,"[""no"", ""no"", ""no"", ""no"", ""no"", ""no"", ""no"", ""no"", ""no"", ""no""]",no,"{""invalid"": 0.0, ""no"": 0.9999999999999999, ""unknown"": 0.0, ""yes"": 0.0}",1.6017132519074586e-16,1.0,1.0,no,not_applicable,not_applicable,no,no,"[""no"", ""no"", ""no"", ""no"", ""no"", ""no"", ""no"", ""no"", ""no"", ""no""]","{""invalid"": 0.0, ""no"": 0.9999999999999999, ""unknown"": 0.0, ""yes"": 0.0}",1.6017132519074586e-16,1.0,no,"{""invalid"": 0.0, ""no"": 0.9999999991686108, ""unknown"": 7.083043863769139e-10, ""yes"": 1.2308484638396408e-10}",2.6780197495493355e-08,B,"{""A"": 3.791280149339311e-10, ""B"": 0.9999999987436032, ""C"": 8.026140139134625e-10, ""no"": 7.465473253748108e-11, ""unknown"": 0.0, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.999999998818258, ""unknown"": 8.026140139134625e-10, ""yes"": 3.791280149339311e-10}",no,no,3.782095064807057e-08,1.0,B,"{""A"": 9.379136672430385e-15, ""B"": 0.9999999999997116, ""C"": 2.790369799037839e-13, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999999997116, ""unknown"": 2.790369799037839e-13, ""yes"": 9.379136672430385e-15}",no,no,1.2490315982391989e-11,1.0,B,"{""A"": 1.2308484638396408e-10, ""B"": 0.9999999991686108, ""C"": 7.083043863769139e-10, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999991686108, ""unknown"": 7.083043863769139e-10, ""yes"": 1.2308484638396408e-10}",no,no,2.6780197495493355e-08,1.0
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_002,is_door_left,is_door_left,object_directional,label3,,cardinal_action_explicit,"  0 1 2 3 4 5 6 7 8 
0 # # # # # # # # # 
1 # _ _ _ # _ _ _ # 
2 # _ _ _ # _ A _ # 
3 # _ _ _ # _ _ _ # 
4 # _ # # # D # # # 
5 # _ _ _ _ _ _ G # 
6 # _ _ _ # _ _ _ # 
7 # _ _ _ # _ _ _ # 
8 # # # # # # # # # ",True,DOWN,no,"[""no"", ""no"", ""no"", ""no"", ""no"", ""no"", ""no"", ""no"", ""no"", ""no""]",no,"{""invalid"": 0.0, ""no"": 0.9999999999999999, ""unknown"": 0.0, ""yes"": 0.0}",1.6017132519074586e-16,1.0,1.0,no,not_applicable,not_applicable,no,no,"[""no"", ""no"", ""no"", ""no"", ""no"", ""no"", ""no"", ""no"", ""no"", ""no""]","{""invalid"": 0.0, ""no"": 0.9999999999999999, ""unknown"": 0.0, ""yes"": 0.0}",1.6017132519074586e-16,1.0,no,"{""invalid"": 0.0, ""no"": 0.9999999915918991, ""unknown"": 3.1744000165380736e-09, ""yes"": 5.2337008289771606e-09}",2.45723001078487e-07,B,"{""A"": 2.2995276665212663e-10, ""B"": 0.9999999991525366, ""C"": 5.516280107011677e-10, ""no"": 6.588257069710624e-11, ""unknown"": 0.0, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999992184192, ""unknown"": 5.516280107011678e-10, ""yes"": 2.2995276665212665e-10}",no,no,2.545583970954961e-08,1.0,B,"{""A"": 2.6871625217061515e-15, ""B"": 0.9999999999999645, ""C"": 3.273634119211391e-14, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999999999646, ""unknown"": 3.273634119211392e-14, ""yes"": 2.687162521706152e-15}",no,no,1.6476213661250085e-12,1.0,B,"{""A"": 5.2337008289771606e-09, ""B"": 0.9999999914960406, ""C"": 3.1744000165380736e-09, ""no"": 9.58585744352144e-11, ""unknown"": 0.0, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999915918991, ""unknown"": 3.1744000165380736e-09, ""yes"": 5.2337008289771606e-09}",no,no,2.45723001078487e-07,1.0
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_002,is_door_up,is_door_up,object_directional,label3,,cardinal_action_explicit,"  0 1 2 3 4 5 6 7 8 
0 # # # # # # # # # 
1 # _ _ _ # _ _ _ # 
2 # _ _ _ # _ A _ # 
3 # _ _ _ # _ _ _ # 
4 # _ # # # D # # # 
5 # _ _ _ _ _ _ G # 
6 # _ _ _ # _ _ _ # 
7 # _ _ _ # _ _ _ # 
8 # # # # # # # # # ",True,DOWN,no,"[""no"", ""no"", ""no"", ""no"", ""no"", ""no"", ""no"", ""no"", ""no"", ""no""]",no,"{""invalid"": 0.0, ""no"": 0.9999999999999999, ""unknown"": 0.0, ""yes"": 0.0}",1.6017132519074586e-16,1.0,1.0,no,not_applicable,not_applicable,no,no,"[""no"", ""no"", ""no"", ""no"", ""no"", ""no"", ""no"", ""no"", ""no"", ""no""]","{""invalid"": 0.0, ""no"": 0.9999999999999999, ""unknown"": 0.0, ""yes"": 0.0}",1.6017132519074586e-16,1.0,no,"{""invalid"": 0.0, ""no"": 0.999999999279065, ""unknown"": 6.250764263984542e-10, ""yes"": 9.585857464588131e-11}",2.334215856594788e-08,B,"{""A"": 7.61498978001594e-09, ""B"": 0.9999999916542949, ""C"": 5.516280094826626e-10, ""no"": 1.7908739434252157e-10, ""unknown"": 0.0, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999918333823, ""unknown"": 5.516280094826626e-10, ""yes"": 7.61498978001594e-09}",no,no,2.3411251486498354e-07,1.0,B,"{""A"": 2.247710637674415e-15, ""B"": 0.9999999999999298, ""C"": 6.687122812464083e-14, ""no"": 1.1003509939853857e-15, ""unknown"": 0.0, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999999999309, ""unknown"": 6.687122812464083e-14, ""yes"": 2.247710637674415e-15}",no,no,3.1356611468401606e-12,1.0,B,"{""A"": 9.58585746458813e-11, ""B"": 0.9999999992277555, ""C"": 6.250764263984541e-10, ""no"": 5.130939760074868e-11, ""unknown"": 0.0, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.999999999279065, ""unknown"": 6.250764263984542e-10, ""yes"": 9.585857464588131e-11}",no,no,2.334215856594788e-08,1.0
together_ai_openai_gpt-oss-20b_rooms2_doorkey_keepdoor_0_step_002,is_door_down,is_door_down,object_directional,label3,,cardinal_action_explicit,"  0 1 2 3 4 5 6 7 8 
0 # # # # # # # # # 
1 # _ _ _ # _ _ _ # 
2 # _ _ _ # _ A _ # 
3 # _ _ _ # _ _ _ # 
4 # _ # # # D # # # 
5 # _ _ _ _ _ _ G # 
6 # _ _ _ # _ _ _ # 
7 # _ _ _ # _ _ _ # 
8 # # # # # # # # # ",True,DOWN,no,"[""no"", ""no"", ""no"", ""no"", ""no"", ""no"", ""no"", ""no"", ""no"", ""no""]",no,"{""invalid"": 0.0, ""no"": 0.9999999999999999, ""unknown"": 0.0, ""yes"": 0.0}",1.6017132519074586e-16,1.0,1.0,no,not_applicable,not_applicable,no,no,"[""no"", ""no"", ""no"", ""no"", ""no"", ""no"", ""no"", ""no"", ""no"", ""no""]","{""invalid"": 0.0, ""no"": 0.9999999999999999, ""unknown"": 0.0, ""yes"": 0.0}",1.6017132519074586e-16,1.0,no,"{""invalid"": 0.0, ""no"": 0.9999999989341588, ""unknown"": 1.0305768061160634e-09, ""yes"": 3.5264399080938365e-11}",3.352890717403271e-08,B,"{""A"": 9.777840406420798e-09, ""B"": 0.999999989280072, ""C"": 8.026140163057532e-10, ""no"": 1.3947340268205058e-10, ""unknown"": 0.0, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999894195456, ""unknown"": 8.026140163057533e-10, ""yes"": 9.7778404064208e-09}",no,no,2.9968219379155256e-07,1.0,B,"{""A"": 2.2477192120255143e-15, ""B"": 0.9999999999994278, ""C"": 5.699959265207648e-13, ""no"": 0.0, ""unknown"": 0.0, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999999994278, ""unknown"": 5.699959265207648e-13, ""yes"": 2.2477192120255143e-15}",no,no,2.4118977140720645e-11,1.0,B,"{""A"": 3.5264399080938365e-11, ""B"": 0.9999999989240553, ""C"": 1.0305768061160634e-09, ""no"": 1.010341949508092e-11, ""unknown"": 0.0, ""yes"": 0.0}","{""invalid"": 0.0, ""no"": 0.9999999989341588, ""unknown"": 1.0305768061160634e-09, ""yes"": 3.5264399080938365e-11}",no,no,3.352890717403271e-08,1.0
